2022-06-07 12:42:13,936 [TRAIN] Iteration 0 | loss 1.912047 | accuracy 20.000000
2022-06-07 12:43:48,864 [TRAIN] Iteration 1683 | loss 0.666778 | accuracy 74.631831
0607 12:43:48 PM [TRAIN] Iteration 1683 | loss 0.666778 | accuracy 74.631831
2022-06-07 12:43:48,920 [TRAIN] Iteration 1684 | loss 0.666786 | accuracy 74.635017
0607 12:43:48 PM [TRAIN] Iteration 1684 | loss 0.666786 | accuracy 74.635017
2022-06-07 12:43:48,977 [TRAIN] Iteration 1685 | loss 0.666686 | accuracy 74.638199
0607 12:43:48 PM [TRAIN] Iteration 1685 | loss 0.666686 | accuracy 74.638199
2022-06-07 12:43:49,032 [TRAIN] Iteration 1686 | loss 0.666407 | accuracy 74.647305
0607 12:43:49 PM [TRAIN] Iteration 1686 | loss 0.666407 | accuracy 74.647305
2022-06-07 12:43:49,088 [TRAIN] Iteration 1687 | loss 0.666285 | accuracy 74.650476
0607 12:43:49 PM [TRAIN] Iteration 1687 | loss 0.666285 | accuracy 74.650476
2022-06-07 12:43:49,147 [TRAIN] Iteration 1688 | loss 0.666127 | accuracy 74.653643
0607 12:43:49 PM [TRAIN] Iteration 1688 | loss 0.666127 | accuracy 74.653643
2022-06-07 12:43:49,203 [TRAIN] Iteration 1689 | loss 0.665997 | accuracy 74.659765
0607 12:43:49 PM [TRAIN] Iteration 1689 | loss 0.665997 | accuracy 74.659765
2022-06-07 12:43:49,260 [TRAIN] Iteration 1690 | loss 0.665751 | accuracy 74.665880
0607 12:43:49 PM [TRAIN] Iteration 1690 | loss 0.665751 | accuracy 74.665880
2022-06-07 12:43:49,316 [TRAIN] Iteration 1691 | loss 0.665420 | accuracy 74.680853
0607 12:43:49 PM [TRAIN] Iteration 1691 | loss 0.665420 | accuracy 74.680853
2022-06-07 12:43:49,371 [TRAIN] Iteration 1692 | loss 0.665271 | accuracy 74.686948
0607 12:43:49 PM [TRAIN] Iteration 1692 | loss 0.665271 | accuracy 74.686948
2022-06-07 12:43:49,428 [TRAIN] Iteration 1693 | loss 0.664927 | accuracy 74.701891
0607 12:43:49 PM [TRAIN] Iteration 1693 | loss 0.664927 | accuracy 74.701891
2022-06-07 12:43:49,486 [TRAIN] Iteration 1694 | loss 0.664633 | accuracy 74.710916
0607 12:43:49 PM [TRAIN] Iteration 1694 | loss 0.664633 | accuracy 74.710916
2022-06-07 12:43:49,543 [TRAIN] Iteration 1695 | loss 0.664406 | accuracy 74.719931
0607 12:43:49 PM [TRAIN] Iteration 1695 | loss 0.664406 | accuracy 74.719931
2022-06-07 12:43:49,599 [TRAIN] Iteration 1696 | loss 0.664289 | accuracy 74.725989
0607 12:43:49 PM [TRAIN] Iteration 1696 | loss 0.664289 | accuracy 74.725989
2022-06-07 12:43:49,656 [TRAIN] Iteration 1697 | loss 0.663936 | accuracy 74.740873
0607 12:43:49 PM [TRAIN] Iteration 1697 | loss 0.663936 | accuracy 74.740873
2022-06-07 12:43:49,713 [TRAIN] Iteration 1698 | loss 0.663586 | accuracy 74.755740
0607 12:43:49 PM [TRAIN] Iteration 1698 | loss 0.663586 | accuracy 74.755740
2022-06-07 12:43:49,771 [TRAIN] Iteration 1699 | loss 0.663400 | accuracy 74.761766
0607 12:43:49 PM [TRAIN] Iteration 1699 | loss 0.663400 | accuracy 74.761766
2022-06-07 12:43:49,829 [TRAIN] Iteration 1700 | loss 0.663219 | accuracy 74.770725
0607 12:43:49 PM [TRAIN] Iteration 1700 | loss 0.663219 | accuracy 74.770725
2022-06-07 12:43:49,884 [TRAIN] Iteration 1701 | loss 0.662847 | accuracy 74.785548
0607 12:43:49 PM [TRAIN] Iteration 1701 | loss 0.662847 | accuracy 74.785548
2022-06-07 12:43:49,941 [TRAIN] Iteration 1702 | loss 0.662708 | accuracy 74.791546
0607 12:43:49 PM [TRAIN] Iteration 1702 | loss 0.662708 | accuracy 74.791546
2022-06-07 12:43:49,999 [TRAIN] Iteration 1703 | loss 0.662436 | accuracy 74.800471
0607 12:43:49 PM [TRAIN] Iteration 1703 | loss 0.662436 | accuracy 74.800471
2022-06-07 12:43:50,053 [TRAIN] Iteration 1704 | loss 0.662564 | accuracy 74.800588
0607 12:43:50 PM [TRAIN] Iteration 1704 | loss 0.662564 | accuracy 74.800588
2022-06-07 12:43:50,108 [TRAIN] Iteration 1705 | loss 0.662411 | accuracy 74.803636
0607 12:43:50 PM [TRAIN] Iteration 1705 | loss 0.662411 | accuracy 74.803636
2022-06-07 12:43:50,163 [TRAIN] Iteration 1706 | loss 0.662367 | accuracy 74.809609
0607 12:43:50 PM [TRAIN] Iteration 1706 | loss 0.662367 | accuracy 74.809609
2022-06-07 12:43:50,220 [TRAIN] Iteration 1707 | loss 0.662162 | accuracy 74.812648
0607 12:43:50 PM [TRAIN] Iteration 1707 | loss 0.662162 | accuracy 74.812648
2022-06-07 12:43:50,275 [TRAIN] Iteration 1708 | loss 0.662128 | accuracy 74.815683
0607 12:43:50 PM [TRAIN] Iteration 1708 | loss 0.662128 | accuracy 74.815683
2022-06-07 12:43:50,335 [TRAIN] Iteration 1709 | loss 0.662130 | accuracy 74.815791
0607 12:43:50 PM [TRAIN] Iteration 1709 | loss 0.662130 | accuracy 74.815791
2022-06-07 12:43:50,390 [TRAIN] Iteration 1710 | loss 0.662051 | accuracy 74.818821
0607 12:43:50 PM [TRAIN] Iteration 1710 | loss 0.662051 | accuracy 74.818821
2022-06-07 12:43:50,444 [TRAIN] Iteration 1711 | loss 0.661879 | accuracy 74.827689
0607 12:43:50 PM [TRAIN] Iteration 1711 | loss 0.661879 | accuracy 74.827689
2022-06-07 12:43:50,500 [TRAIN] Iteration 1712 | loss 0.661509 | accuracy 74.842383
0607 12:43:50 PM [TRAIN] Iteration 1712 | loss 0.661509 | accuracy 74.842383
2022-06-07 12:43:50,557 [TRAIN] Iteration 1713 | loss 0.661266 | accuracy 74.854144
0607 12:43:50 PM [TRAIN] Iteration 1713 | loss 0.661266 | accuracy 74.854144
2022-06-07 12:43:50,614 [TRAIN] Iteration 1714 | loss 0.661416 | accuracy 74.851314
0607 12:43:50 PM [TRAIN] Iteration 1714 | loss 0.661416 | accuracy 74.851314
2022-06-07 12:43:50,669 [TRAIN] Iteration 1715 | loss 0.661314 | accuracy 74.860142
0607 12:43:50 PM [TRAIN] Iteration 1715 | loss 0.661314 | accuracy 74.860142
2022-06-07 12:43:50,723 [TRAIN] Iteration 1716 | loss 0.661235 | accuracy 74.868959
0607 12:43:50 PM [TRAIN] Iteration 1716 | loss 0.661235 | accuracy 74.868959
2022-06-07 12:43:50,779 [TRAIN] Iteration 1717 | loss 0.661147 | accuracy 74.874856
0607 12:43:50 PM [TRAIN] Iteration 1717 | loss 0.661147 | accuracy 74.874856
2022-06-07 12:43:50,836 [TRAIN] Iteration 1718 | loss 0.661046 | accuracy 74.886564
0607 12:43:50 PM [TRAIN] Iteration 1718 | loss 0.661046 | accuracy 74.886564
2022-06-07 12:43:50,891 [TRAIN] Iteration 1719 | loss 0.660857 | accuracy 74.895351
0607 12:43:50 PM [TRAIN] Iteration 1719 | loss 0.660857 | accuracy 74.895351
2022-06-07 12:43:50,947 [TRAIN] Iteration 1720 | loss 0.660590 | accuracy 74.907032
0607 12:43:50 PM [TRAIN] Iteration 1720 | loss 0.660590 | accuracy 74.907032
2022-06-07 12:43:51,004 [TRAIN] Iteration 1721 | loss 0.660362 | accuracy 74.915797
0607 12:43:51 PM [TRAIN] Iteration 1721 | loss 0.660362 | accuracy 74.915797
2022-06-07 12:43:51,060 [TRAIN] Iteration 1722 | loss 0.660110 | accuracy 74.924552
0607 12:43:51 PM [TRAIN] Iteration 1722 | loss 0.660110 | accuracy 74.924552
2022-06-07 12:43:51,118 [TRAIN] Iteration 1723 | loss 0.659963 | accuracy 74.930396
0607 12:43:51 PM [TRAIN] Iteration 1723 | loss 0.659963 | accuracy 74.930396
2022-06-07 12:43:51,176 [TRAIN] Iteration 1724 | loss 0.659942 | accuracy 74.936234
0607 12:43:51 PM [TRAIN] Iteration 1724 | loss 0.659942 | accuracy 74.936234
2022-06-07 12:43:51,233 [TRAIN] Iteration 1725 | loss 0.659794 | accuracy 74.942064
0607 12:43:51 PM [TRAIN] Iteration 1725 | loss 0.659794 | accuracy 74.942064
2022-06-07 12:43:51,289 [TRAIN] Iteration 1726 | loss 0.659656 | accuracy 74.953679
0607 12:43:51 PM [TRAIN] Iteration 1726 | loss 0.659656 | accuracy 74.953679
2022-06-07 12:43:51,347 [TRAIN] Iteration 1727 | loss 0.659358 | accuracy 74.965279
0607 12:43:51 PM [TRAIN] Iteration 1727 | loss 0.659358 | accuracy 74.965279
2022-06-07 12:43:51,405 [TRAIN] Iteration 1728 | loss 0.659145 | accuracy 74.973975
0607 12:43:51 PM [TRAIN] Iteration 1728 | loss 0.659145 | accuracy 74.973975
2022-06-07 12:43:51,464 [TRAIN] Iteration 1729 | loss 0.658927 | accuracy 74.982661
0607 12:43:51 PM [TRAIN] Iteration 1729 | loss 0.658927 | accuracy 74.982661
2022-06-07 12:43:51,520 [TRAIN] Iteration 1730 | loss 0.658749 | accuracy 74.991336
0607 12:43:51 PM [TRAIN] Iteration 1730 | loss 0.658749 | accuracy 74.991336
2022-06-07 12:43:51,577 [TRAIN] Iteration 1731 | loss 0.658573 | accuracy 75.000002
0607 12:43:51 PM [TRAIN] Iteration 1731 | loss 0.658573 | accuracy 75.000002
2022-06-07 12:43:51,633 [TRAIN] Iteration 1732 | loss 0.658627 | accuracy 75.000002
0607 12:43:51 PM [TRAIN] Iteration 1732 | loss 0.658627 | accuracy 75.000002
2022-06-07 12:43:51,688 [TRAIN] Iteration 1733 | loss 0.658435 | accuracy 75.008652
0607 12:43:51 PM [TRAIN] Iteration 1733 | loss 0.658435 | accuracy 75.008652
2022-06-07 12:43:51,744 [TRAIN] Iteration 1734 | loss 0.658217 | accuracy 75.020175
0607 12:43:51 PM [TRAIN] Iteration 1734 | loss 0.658217 | accuracy 75.020175
2022-06-07 12:43:51,801 [TRAIN] Iteration 1735 | loss 0.657884 | accuracy 75.034564
0607 12:43:51 PM [TRAIN] Iteration 1735 | loss 0.657884 | accuracy 75.034564
2022-06-07 12:43:51,858 [TRAIN] Iteration 1736 | loss 0.657671 | accuracy 75.046058
0607 12:43:51 PM [TRAIN] Iteration 1736 | loss 0.657671 | accuracy 75.046058
2022-06-07 12:43:51,916 [TRAIN] Iteration 1737 | loss 0.657614 | accuracy 75.048908
0607 12:43:51 PM [TRAIN] Iteration 1737 | loss 0.657614 | accuracy 75.048908
2022-06-07 12:43:51,973 [TRAIN] Iteration 1738 | loss 0.657370 | accuracy 75.060381
0607 12:43:51 PM [TRAIN] Iteration 1738 | loss 0.657370 | accuracy 75.060381
2022-06-07 12:43:52,029 [TRAIN] Iteration 1739 | loss 0.657067 | accuracy 75.074714
0607 12:43:52 PM [TRAIN] Iteration 1739 | loss 0.657067 | accuracy 75.074714
2022-06-07 12:43:52,084 [TRAIN] Iteration 1740 | loss 0.657084 | accuracy 75.074671
0607 12:43:52 PM [TRAIN] Iteration 1740 | loss 0.657084 | accuracy 75.074671
2022-06-07 12:43:52,140 [TRAIN] Iteration 1741 | loss 0.656900 | accuracy 75.086110
0607 12:43:52 PM [TRAIN] Iteration 1741 | loss 0.656900 | accuracy 75.086110
2022-06-07 12:43:52,194 [TRAIN] Iteration 1742 | loss 0.656617 | accuracy 75.097535
0607 12:43:52 PM [TRAIN] Iteration 1742 | loss 0.656617 | accuracy 75.097535
2022-06-07 12:43:52,251 [TRAIN] Iteration 1743 | loss 0.656300 | accuracy 75.111814
0607 12:43:52 PM [TRAIN] Iteration 1743 | loss 0.656300 | accuracy 75.111814
2022-06-07 12:43:52,309 [TRAIN] Iteration 1744 | loss 0.656016 | accuracy 75.123211
0607 12:43:52 PM [TRAIN] Iteration 1744 | loss 0.656016 | accuracy 75.123211
2022-06-07 12:43:52,364 [TRAIN] Iteration 1745 | loss 0.655726 | accuracy 75.134595
0607 12:43:52 PM [TRAIN] Iteration 1745 | loss 0.655726 | accuracy 75.134595
2022-06-07 12:43:52,419 [TRAIN] Iteration 1746 | loss 0.655522 | accuracy 75.140242
0607 12:43:52 PM [TRAIN] Iteration 1746 | loss 0.655522 | accuracy 75.140242
2022-06-07 12:43:52,473 [TRAIN] Iteration 1747 | loss 0.655315 | accuracy 75.151604
0607 12:43:52 PM [TRAIN] Iteration 1747 | loss 0.655315 | accuracy 75.151604
2022-06-07 12:43:52,530 [TRAIN] Iteration 1748 | loss 0.655312 | accuracy 75.157234
0607 12:43:52 PM [TRAIN] Iteration 1748 | loss 0.655312 | accuracy 75.157234
2022-06-07 12:43:52,584 [TRAIN] Iteration 1749 | loss 0.655085 | accuracy 75.168573
0607 12:43:52 PM [TRAIN] Iteration 1749 | loss 0.655085 | accuracy 75.168573
2022-06-07 12:43:52,640 [TRAIN] Iteration 1750 | loss 0.654838 | accuracy 75.177043
0607 12:43:52 PM [TRAIN] Iteration 1750 | loss 0.654838 | accuracy 75.177043
2022-06-07 12:43:52,695 [TRAIN] Iteration 1751 | loss 0.654532 | accuracy 75.188358
0607 12:43:52 PM [TRAIN] Iteration 1751 | loss 0.654532 | accuracy 75.188358
2022-06-07 12:43:52,752 [TRAIN] Iteration 1752 | loss 0.654379 | accuracy 75.191103
0607 12:43:52 PM [TRAIN] Iteration 1752 | loss 0.654379 | accuracy 75.191103
2022-06-07 12:43:52,807 [TRAIN] Iteration 1753 | loss 0.654427 | accuracy 75.193844
0607 12:43:52 PM [TRAIN] Iteration 1753 | loss 0.654427 | accuracy 75.193844
2022-06-07 12:43:52,861 [TRAIN] Iteration 1754 | loss 0.654384 | accuracy 75.199432
0607 12:43:52 PM [TRAIN] Iteration 1754 | loss 0.654384 | accuracy 75.199432
2022-06-07 12:43:52,916 [TRAIN] Iteration 1755 | loss 0.654206 | accuracy 75.207860
0607 12:43:52 PM [TRAIN] Iteration 1755 | loss 0.654206 | accuracy 75.207860
2022-06-07 12:43:52,971 [TRAIN] Iteration 1756 | loss 0.654036 | accuracy 75.216279
0607 12:43:52 PM [TRAIN] Iteration 1756 | loss 0.654036 | accuracy 75.216279
2022-06-07 12:43:53,029 [TRAIN] Iteration 1757 | loss 0.653741 | accuracy 75.227533
0607 12:43:53 PM [TRAIN] Iteration 1757 | loss 0.653741 | accuracy 75.227533
2022-06-07 12:43:53,084 [TRAIN] Iteration 1758 | loss 0.653500 | accuracy 75.238774
0607 12:43:53 PM [TRAIN] Iteration 1758 | loss 0.653500 | accuracy 75.238774
2022-06-07 12:43:53,139 [TRAIN] Iteration 1759 | loss 0.653589 | accuracy 75.238638
0607 12:43:53 PM [TRAIN] Iteration 1759 | loss 0.653589 | accuracy 75.238638
2022-06-07 12:43:53,194 [TRAIN] Iteration 1760 | loss 0.653433 | accuracy 75.249860
0607 12:43:53 PM [TRAIN] Iteration 1760 | loss 0.653433 | accuracy 75.249860
2022-06-07 12:43:53,250 [TRAIN] Iteration 1761 | loss 0.653083 | accuracy 75.263906
0607 12:43:53 PM [TRAIN] Iteration 1761 | loss 0.653083 | accuracy 75.263906
2022-06-07 12:43:53,305 [TRAIN] Iteration 1762 | loss 0.652929 | accuracy 75.266593
0607 12:43:53 PM [TRAIN] Iteration 1762 | loss 0.652929 | accuracy 75.266593
2022-06-07 12:43:53,361 [TRAIN] Iteration 1763 | loss 0.652615 | accuracy 75.277779
0607 12:43:53 PM [TRAIN] Iteration 1763 | loss 0.652615 | accuracy 75.277779
2022-06-07 12:43:53,417 [TRAIN] Iteration 1764 | loss 0.652483 | accuracy 75.280455
0607 12:43:53 PM [TRAIN] Iteration 1764 | loss 0.652483 | accuracy 75.280455
2022-06-07 12:43:53,472 [TRAIN] Iteration 1765 | loss 0.652510 | accuracy 75.277465
0607 12:43:53 PM [TRAIN] Iteration 1765 | loss 0.652510 | accuracy 75.277465
2022-06-07 12:43:53,529 [TRAIN] Iteration 1766 | loss 0.652246 | accuracy 75.288626
0607 12:43:53 PM [TRAIN] Iteration 1766 | loss 0.652246 | accuracy 75.288626
2022-06-07 12:43:53,586 [TRAIN] Iteration 1767 | loss 0.651926 | accuracy 75.302603
0607 12:43:53 PM [TRAIN] Iteration 1767 | loss 0.651926 | accuracy 75.302603
2022-06-07 12:43:53,644 [TRAIN] Iteration 1768 | loss 0.651623 | accuracy 75.313738
0607 12:43:53 PM [TRAIN] Iteration 1768 | loss 0.651623 | accuracy 75.313738
2022-06-07 12:43:53,699 [TRAIN] Iteration 1769 | loss 0.651764 | accuracy 75.316386
0607 12:43:53 PM [TRAIN] Iteration 1769 | loss 0.651764 | accuracy 75.316386
2022-06-07 12:43:53,755 [TRAIN] Iteration 1770 | loss 0.651493 | accuracy 75.327500
0607 12:43:53 PM [TRAIN] Iteration 1770 | loss 0.651493 | accuracy 75.327500
2022-06-07 12:43:53,811 [TRAIN] Iteration 1771 | loss 0.651436 | accuracy 75.332959
0607 12:43:53 PM [TRAIN] Iteration 1771 | loss 0.651436 | accuracy 75.332959
2022-06-07 12:43:53,867 [TRAIN] Iteration 1772 | loss 0.651136 | accuracy 75.346871
0607 12:43:53 PM [TRAIN] Iteration 1772 | loss 0.651136 | accuracy 75.346871
2022-06-07 12:43:53,924 [TRAIN] Iteration 1773 | loss 0.650896 | accuracy 75.355131
0607 12:43:53 PM [TRAIN] Iteration 1773 | loss 0.650896 | accuracy 75.355131
2022-06-07 12:43:53,980 [TRAIN] Iteration 1774 | loss 0.650579 | accuracy 75.369016
0607 12:43:53 PM [TRAIN] Iteration 1774 | loss 0.650579 | accuracy 75.369016
2022-06-07 12:43:54,035 [TRAIN] Iteration 1775 | loss 0.650447 | accuracy 75.371623
0607 12:43:54 PM [TRAIN] Iteration 1775 | loss 0.650447 | accuracy 75.371623
2022-06-07 12:43:54,091 [TRAIN] Iteration 1776 | loss 0.650264 | accuracy 75.382669
0607 12:43:54 PM [TRAIN] Iteration 1776 | loss 0.650264 | accuracy 75.382669
2022-06-07 12:43:54,148 [TRAIN] Iteration 1777 | loss 0.650073 | accuracy 75.390890
0607 12:43:54 PM [TRAIN] Iteration 1777 | loss 0.650073 | accuracy 75.390890
2022-06-07 12:43:54,202 [TRAIN] Iteration 1778 | loss 0.649732 | accuracy 75.404723
0607 12:43:54 PM [TRAIN] Iteration 1778 | loss 0.649732 | accuracy 75.404723
2022-06-07 12:43:54,258 [TRAIN] Iteration 1779 | loss 0.649571 | accuracy 75.410114
0607 12:43:54 PM [TRAIN] Iteration 1779 | loss 0.649571 | accuracy 75.410114
2022-06-07 12:43:54,314 [TRAIN] Iteration 1780 | loss 0.649465 | accuracy 75.415499
0607 12:43:54 PM [TRAIN] Iteration 1780 | loss 0.649465 | accuracy 75.415499
2022-06-07 12:43:54,372 [TRAIN] Iteration 1781 | loss 0.649341 | accuracy 75.420877
0607 12:43:54 PM [TRAIN] Iteration 1781 | loss 0.649341 | accuracy 75.420877
2022-06-07 12:43:54,429 [TRAIN] Iteration 1782 | loss 0.649077 | accuracy 75.429054
0607 12:43:54 PM [TRAIN] Iteration 1782 | loss 0.649077 | accuracy 75.429054
2022-06-07 12:43:54,489 [TRAIN] Iteration 1783 | loss 0.648773 | accuracy 75.440024
0607 12:43:54 PM [TRAIN] Iteration 1783 | loss 0.648773 | accuracy 75.440024
2022-06-07 12:43:54,549 [TRAIN] Iteration 1784 | loss 0.648465 | accuracy 75.453783
0607 12:43:54 PM [TRAIN] Iteration 1784 | loss 0.648465 | accuracy 75.453783
2022-06-07 12:43:54,607 [TRAIN] Iteration 1785 | loss 0.648128 | accuracy 75.467527
0607 12:43:54 PM [TRAIN] Iteration 1785 | loss 0.648128 | accuracy 75.467527
2022-06-07 12:43:54,662 [TRAIN] Iteration 1786 | loss 0.648170 | accuracy 75.467265
0607 12:43:54 PM [TRAIN] Iteration 1786 | loss 0.648170 | accuracy 75.467265
2022-06-07 12:43:54,716 [TRAIN] Iteration 1787 | loss 0.648129 | accuracy 75.464207
0607 12:43:54 PM [TRAIN] Iteration 1787 | loss 0.648129 | accuracy 75.464207
2022-06-07 12:43:54,772 [TRAIN] Iteration 1788 | loss 0.647946 | accuracy 75.472333
0607 12:43:54 PM [TRAIN] Iteration 1788 | loss 0.647946 | accuracy 75.472333
2022-06-07 12:43:54,831 [TRAIN] Iteration 1789 | loss 0.647799 | accuracy 75.477655
0607 12:43:54 PM [TRAIN] Iteration 1789 | loss 0.647799 | accuracy 75.477655
2022-06-07 12:43:54,888 [TRAIN] Iteration 1790 | loss 0.647685 | accuracy 75.485764
0607 12:43:54 PM [TRAIN] Iteration 1790 | loss 0.647685 | accuracy 75.485764
2022-06-07 12:43:54,944 [TRAIN] Iteration 1791 | loss 0.647567 | accuracy 75.488283
0607 12:43:54 PM [TRAIN] Iteration 1791 | loss 0.647567 | accuracy 75.488283
2022-06-07 12:43:55,001 [TRAIN] Iteration 1792 | loss 0.647332 | accuracy 75.496376
0607 12:43:55 PM [TRAIN] Iteration 1792 | loss 0.647332 | accuracy 75.496376
2022-06-07 12:43:55,057 [TRAIN] Iteration 1793 | loss 0.647169 | accuracy 75.504461
0607 12:43:55 PM [TRAIN] Iteration 1793 | loss 0.647169 | accuracy 75.504461
2022-06-07 12:43:55,115 [TRAIN] Iteration 1794 | loss 0.646968 | accuracy 75.512536
0607 12:43:55 PM [TRAIN] Iteration 1794 | loss 0.646968 | accuracy 75.512536
2022-06-07 12:43:55,169 [TRAIN] Iteration 1795 | loss 0.646886 | accuracy 75.515035
0607 12:43:55 PM [TRAIN] Iteration 1795 | loss 0.646886 | accuracy 75.515035
2022-06-07 12:43:55,228 [TRAIN] Iteration 1796 | loss 0.646856 | accuracy 75.517531
0607 12:43:55 PM [TRAIN] Iteration 1796 | loss 0.646856 | accuracy 75.517531
2022-06-07 12:43:55,286 [TRAIN] Iteration 1797 | loss 0.646797 | accuracy 75.517243
0607 12:43:55 PM [TRAIN] Iteration 1797 | loss 0.646797 | accuracy 75.517243
2022-06-07 12:43:55,343 [TRAIN] Iteration 1798 | loss 0.646651 | accuracy 75.528073
0607 12:43:55 PM [TRAIN] Iteration 1798 | loss 0.646651 | accuracy 75.528073
2022-06-07 12:43:55,416 [TRAIN] Iteration 1799 | loss 0.646694 | accuracy 75.530557
0607 12:43:55 PM [TRAIN] Iteration 1799 | loss 0.646694 | accuracy 75.530557
2022-06-07 12:43:55,473 [TRAIN] Iteration 1800 | loss 0.646546 | accuracy 75.535815
0607 12:43:55 PM [TRAIN] Iteration 1800 | loss 0.646546 | accuracy 75.535815
2022-06-07 12:43:55,532 [TRAIN] Iteration 1801 | loss 0.646419 | accuracy 75.538292
0607 12:43:55 PM [TRAIN] Iteration 1801 | loss 0.646419 | accuracy 75.538292
2022-06-07 12:43:55,589 [TRAIN] Iteration 1802 | loss 0.646307 | accuracy 75.543540
0607 12:43:55 PM [TRAIN] Iteration 1802 | loss 0.646307 | accuracy 75.543540
2022-06-07 12:43:55,645 [TRAIN] Iteration 1803 | loss 0.646222 | accuracy 75.546011
0607 12:43:55 PM [TRAIN] Iteration 1803 | loss 0.646222 | accuracy 75.546011
2022-06-07 12:43:55,701 [TRAIN] Iteration 1804 | loss 0.646168 | accuracy 75.551248
0607 12:43:55 PM [TRAIN] Iteration 1804 | loss 0.646168 | accuracy 75.551248
2022-06-07 12:43:55,759 [TRAIN] Iteration 1805 | loss 0.645943 | accuracy 75.559249
0607 12:43:55 PM [TRAIN] Iteration 1805 | loss 0.645943 | accuracy 75.559249
2022-06-07 12:43:55,817 [TRAIN] Iteration 1806 | loss 0.645822 | accuracy 75.564473
0607 12:43:55 PM [TRAIN] Iteration 1806 | loss 0.645822 | accuracy 75.564473
2022-06-07 12:43:55,873 [TRAIN] Iteration 1807 | loss 0.645585 | accuracy 75.572457
0607 12:43:55 PM [TRAIN] Iteration 1807 | loss 0.645585 | accuracy 75.572457
2022-06-07 12:43:55,930 [TRAIN] Iteration 1808 | loss 0.645281 | accuracy 75.585961
0607 12:43:55 PM [TRAIN] Iteration 1808 | loss 0.645281 | accuracy 75.585961
2022-06-07 12:43:55,987 [TRAIN] Iteration 1809 | loss 0.645309 | accuracy 75.585637
0607 12:43:55 PM [TRAIN] Iteration 1809 | loss 0.645309 | accuracy 75.585637
2022-06-07 12:43:56,045 [TRAIN] Iteration 1810 | loss 0.645013 | accuracy 75.596357
0607 12:43:56 PM [TRAIN] Iteration 1810 | loss 0.645013 | accuracy 75.596357
2022-06-07 12:43:56,101 [TRAIN] Iteration 1811 | loss 0.644793 | accuracy 75.607066
0607 12:43:56 PM [TRAIN] Iteration 1811 | loss 0.644793 | accuracy 75.607066
2022-06-07 12:43:56,158 [TRAIN] Iteration 1812 | loss 0.644593 | accuracy 75.615004
0607 12:43:56 PM [TRAIN] Iteration 1812 | loss 0.644593 | accuracy 75.615004
2022-06-07 12:43:56,215 [TRAIN] Iteration 1813 | loss 0.644363 | accuracy 75.625691
0607 12:43:56 PM [TRAIN] Iteration 1813 | loss 0.644363 | accuracy 75.625691
2022-06-07 12:43:56,271 [TRAIN] Iteration 1814 | loss 0.644091 | accuracy 75.636365
0607 12:43:56 PM [TRAIN] Iteration 1814 | loss 0.644091 | accuracy 75.636365
2022-06-07 12:43:56,329 [TRAIN] Iteration 1815 | loss 0.643852 | accuracy 75.647028
0607 12:43:56 PM [TRAIN] Iteration 1815 | loss 0.643852 | accuracy 75.647028
2022-06-07 12:43:56,387 [TRAIN] Iteration 1816 | loss 0.643583 | accuracy 75.657679
0607 12:43:56 PM [TRAIN] Iteration 1816 | loss 0.643583 | accuracy 75.657679
2022-06-07 12:43:56,444 [TRAIN] Iteration 1817 | loss 0.643341 | accuracy 75.665568
