2022-06-07 12:12:20,778 [TRAIN] Iteration 0 | loss 1.707965 | accuracy 25.000000
2022-06-07 12:13:24,251 [TRAIN] Iteration 1957 | loss 1.008841 | accuracy 62.106743
0607 12:13:24 PM [TRAIN] Iteration 1957 | loss 1.008841 | accuracy 62.106743
2022-06-07 12:13:24,289 [TRAIN] Iteration 1958 | loss 1.008870 | accuracy 62.108220
0607 12:13:24 PM [TRAIN] Iteration 1958 | loss 1.008870 | accuracy 62.108220
2022-06-07 12:13:24,322 [TRAIN] Iteration 1959 | loss 1.008761 | accuracy 62.114798
0607 12:13:24 PM [TRAIN] Iteration 1959 | loss 1.008761 | accuracy 62.114798
2022-06-07 12:13:24,354 [TRAIN] Iteration 1960 | loss 1.008521 | accuracy 62.123918
0607 12:13:24 PM [TRAIN] Iteration 1960 | loss 1.008521 | accuracy 62.123918
2022-06-07 12:13:24,384 [TRAIN] Iteration 1961 | loss 1.008281 | accuracy 62.127932
0607 12:13:24 PM [TRAIN] Iteration 1961 | loss 1.008281 | accuracy 62.127932
2022-06-07 12:13:24,416 [TRAIN] Iteration 1962 | loss 1.008075 | accuracy 62.139584
0607 12:13:24 PM [TRAIN] Iteration 1962 | loss 1.008075 | accuracy 62.139584
2022-06-07 12:13:24,447 [TRAIN] Iteration 1963 | loss 1.007758 | accuracy 62.153770
0607 12:13:24 PM [TRAIN] Iteration 1963 | loss 1.007758 | accuracy 62.153770
2022-06-07 12:13:24,478 [TRAIN] Iteration 1964 | loss 1.007650 | accuracy 62.155218
0607 12:13:24 PM [TRAIN] Iteration 1964 | loss 1.007650 | accuracy 62.155218
2022-06-07 12:13:24,510 [TRAIN] Iteration 1965 | loss 1.007547 | accuracy 62.159208
0607 12:13:24 PM [TRAIN] Iteration 1965 | loss 1.007547 | accuracy 62.159208
2022-06-07 12:13:24,542 [TRAIN] Iteration 1966 | loss 1.007156 | accuracy 62.178446
0607 12:13:24 PM [TRAIN] Iteration 1966 | loss 1.007156 | accuracy 62.178446
2022-06-07 12:13:24,574 [TRAIN] Iteration 1967 | loss 1.007008 | accuracy 62.190042
0607 12:13:24 PM [TRAIN] Iteration 1967 | loss 1.007008 | accuracy 62.190042
2022-06-07 12:13:24,608 [TRAIN] Iteration 1968 | loss 1.007004 | accuracy 62.191469
0607 12:13:24 PM [TRAIN] Iteration 1968 | loss 1.007004 | accuracy 62.191469
2022-06-07 12:13:24,640 [TRAIN] Iteration 1969 | loss 1.006787 | accuracy 62.200509
0607 12:13:24 PM [TRAIN] Iteration 1969 | loss 1.006787 | accuracy 62.200509
2022-06-07 12:13:24,672 [TRAIN] Iteration 1970 | loss 1.006640 | accuracy 62.209540
0607 12:13:24 PM [TRAIN] Iteration 1970 | loss 1.006640 | accuracy 62.209540
2022-06-07 12:13:24,710 [TRAIN] Iteration 1971 | loss 1.006475 | accuracy 62.216026
0607 12:13:24 PM [TRAIN] Iteration 1971 | loss 1.006475 | accuracy 62.216026
2022-06-07 12:13:24,742 [TRAIN] Iteration 1972 | loss 1.006359 | accuracy 62.219971
0607 12:13:24 PM [TRAIN] Iteration 1972 | loss 1.006359 | accuracy 62.219971
2022-06-07 12:13:24,773 [TRAIN] Iteration 1973 | loss 1.006080 | accuracy 62.228978
0607 12:13:24 PM [TRAIN] Iteration 1973 | loss 1.006080 | accuracy 62.228978
2022-06-07 12:13:24,804 [TRAIN] Iteration 1974 | loss 1.005999 | accuracy 62.232913
0607 12:13:24 PM [TRAIN] Iteration 1974 | loss 1.005999 | accuracy 62.232913
2022-06-07 12:13:24,836 [TRAIN] Iteration 1975 | loss 1.005721 | accuracy 62.244435
0607 12:13:24 PM [TRAIN] Iteration 1975 | loss 1.005721 | accuracy 62.244435
2022-06-07 12:13:24,868 [TRAIN] Iteration 1976 | loss 1.005631 | accuracy 62.248358
0607 12:13:24 PM [TRAIN] Iteration 1976 | loss 1.005631 | accuracy 62.248358
2022-06-07 12:13:24,908 [TRAIN] Iteration 1977 | loss 1.005389 | accuracy 62.257332
0607 12:13:24 PM [TRAIN] Iteration 1977 | loss 1.005389 | accuracy 62.257332
2022-06-07 12:13:24,940 [TRAIN] Iteration 1978 | loss 1.005246 | accuracy 62.263771
0607 12:13:24 PM [TRAIN] Iteration 1978 | loss 1.005246 | accuracy 62.263771
2022-06-07 12:13:24,974 [TRAIN] Iteration 1979 | loss 1.005003 | accuracy 62.270204
0607 12:13:24 PM [TRAIN] Iteration 1979 | loss 1.005003 | accuracy 62.270204
2022-06-07 12:13:25,006 [TRAIN] Iteration 1980 | loss 1.004692 | accuracy 62.284202
0607 12:13:25 PM [TRAIN] Iteration 1980 | loss 1.004692 | accuracy 62.284202
2022-06-07 12:13:25,036 [TRAIN] Iteration 1981 | loss 1.004561 | accuracy 62.288095
0607 12:13:25 PM [TRAIN] Iteration 1981 | loss 1.004561 | accuracy 62.288095
2022-06-07 12:13:25,067 [TRAIN] Iteration 1982 | loss 1.004467 | accuracy 62.291984
0607 12:13:25 PM [TRAIN] Iteration 1982 | loss 1.004467 | accuracy 62.291984
2022-06-07 12:13:25,106 [TRAIN] Iteration 1983 | loss 1.004313 | accuracy 62.293348
0607 12:13:25 PM [TRAIN] Iteration 1983 | loss 1.004313 | accuracy 62.293348
2022-06-07 12:13:25,139 [TRAIN] Iteration 1984 | loss 1.004089 | accuracy 62.299750
0607 12:13:25 PM [TRAIN] Iteration 1984 | loss 1.004089 | accuracy 62.299750
2022-06-07 12:13:25,172 [TRAIN] Iteration 1985 | loss 1.003961 | accuracy 62.306145
0607 12:13:25 PM [TRAIN] Iteration 1985 | loss 1.003961 | accuracy 62.306145
2022-06-07 12:13:25,208 [TRAIN] Iteration 1986 | loss 1.003690 | accuracy 62.317566
0607 12:13:25 PM [TRAIN] Iteration 1986 | loss 1.003690 | accuracy 62.317566
2022-06-07 12:13:25,244 [TRAIN] Iteration 1987 | loss 1.003355 | accuracy 62.331491
0607 12:13:25 PM [TRAIN] Iteration 1987 | loss 1.003355 | accuracy 62.331491
2022-06-07 12:13:25,278 [TRAIN] Iteration 1988 | loss 1.003298 | accuracy 62.337860
0607 12:13:25 PM [TRAIN] Iteration 1988 | loss 1.003298 | accuracy 62.337860
2022-06-07 12:13:25,313 [TRAIN] Iteration 1989 | loss 1.003025 | accuracy 62.349248
0607 12:13:25 PM [TRAIN] Iteration 1989 | loss 1.003025 | accuracy 62.349248
2022-06-07 12:13:25,345 [TRAIN] Iteration 1990 | loss 1.002696 | accuracy 62.363136
0607 12:13:25 PM [TRAIN] Iteration 1990 | loss 1.002696 | accuracy 62.363136
2022-06-07 12:13:25,377 [TRAIN] Iteration 1991 | loss 1.002401 | accuracy 62.374500
0607 12:13:25 PM [TRAIN] Iteration 1991 | loss 1.002401 | accuracy 62.374500
2022-06-07 12:13:25,412 [TRAIN] Iteration 1992 | loss 1.002083 | accuracy 62.388361
0607 12:13:25 PM [TRAIN] Iteration 1992 | loss 1.002083 | accuracy 62.388361
2022-06-07 12:13:25,445 [TRAIN] Iteration 1993 | loss 1.001984 | accuracy 62.394686
0607 12:13:25 PM [TRAIN] Iteration 1993 | loss 1.001984 | accuracy 62.394686
2022-06-07 12:13:25,478 [TRAIN] Iteration 1994 | loss 1.002011 | accuracy 62.401004
0607 12:13:25 PM [TRAIN] Iteration 1994 | loss 1.002011 | accuracy 62.401004
2022-06-07 12:13:25,516 [TRAIN] Iteration 1995 | loss 1.001893 | accuracy 62.402306
0607 12:13:25 PM [TRAIN] Iteration 1995 | loss 1.001893 | accuracy 62.402306
2022-06-07 12:13:25,549 [TRAIN] Iteration 1996 | loss 1.001990 | accuracy 62.398600
0607 12:13:25 PM [TRAIN] Iteration 1996 | loss 1.001990 | accuracy 62.398600
2022-06-07 12:13:25,583 [TRAIN] Iteration 1997 | loss 1.001789 | accuracy 62.404907
0607 12:13:25 PM [TRAIN] Iteration 1997 | loss 1.001789 | accuracy 62.404907
2022-06-07 12:13:25,617 [TRAIN] Iteration 1998 | loss 1.001475 | accuracy 62.416210
0607 12:13:25 PM [TRAIN] Iteration 1998 | loss 1.001475 | accuracy 62.416210
2022-06-07 12:13:25,649 [TRAIN] Iteration 1999 | loss 1.001256 | accuracy 62.430002
0607 12:13:25 PM [TRAIN] Iteration 1999 | loss 1.001256 | accuracy 62.430002
2022-06-07 12:13:25,665 [EVAL] Iteration 0 | accuracy 60.000002
0607 12:13:25 PM [EVAL] Iteration 0 | accuracy 60.000002
2022-06-07 12:13:25,681 [EVAL] Iteration 1 | accuracy 65.000004
0607 12:13:25 PM [EVAL] Iteration 1 | accuracy 65.000004
2022-06-07 12:13:25,698 [EVAL] Iteration 2 | accuracy 68.333338
0607 12:13:25 PM [EVAL] Iteration 2 | accuracy 68.333338
2022-06-07 12:13:25,713 [EVAL] Iteration 3 | accuracy 66.250004
0607 12:13:25 PM [EVAL] Iteration 3 | accuracy 66.250004
2022-06-07 12:13:25,728 [EVAL] Iteration 4 | accuracy 67.000004
0607 12:13:25 PM [EVAL] Iteration 4 | accuracy 67.000004
2022-06-07 12:13:25,745 [EVAL] Iteration 5 | accuracy 69.166670
0607 12:13:25 PM [EVAL] Iteration 5 | accuracy 69.166670
2022-06-07 12:13:25,760 [EVAL] Iteration 6 | accuracy 70.714290
0607 12:13:25 PM [EVAL] Iteration 6 | accuracy 70.714290
2022-06-07 12:13:25,777 [EVAL] Iteration 7 | accuracy 70.625004
0607 12:13:25 PM [EVAL] Iteration 7 | accuracy 70.625004
2022-06-07 12:13:25,792 [EVAL] Iteration 8 | accuracy 71.666671
0607 12:13:25 PM [EVAL] Iteration 8 | accuracy 71.666671
2022-06-07 12:13:25,809 [EVAL] Iteration 9 | accuracy 71.500005
0607 12:13:25 PM [EVAL] Iteration 9 | accuracy 71.500005
2022-06-07 12:13:25,826 [EVAL] Iteration 10 | accuracy 71.818186
0607 12:13:25 PM [EVAL] Iteration 10 | accuracy 71.818186
2022-06-07 12:13:25,842 [EVAL] Iteration 11 | accuracy 71.250004
0607 12:13:25 PM [EVAL] Iteration 11 | accuracy 71.250004
2022-06-07 12:13:25,857 [EVAL] Iteration 12 | accuracy 70.000004
0607 12:13:25 PM [EVAL] Iteration 12 | accuracy 70.000004
2022-06-07 12:13:25,872 [EVAL] Iteration 13 | accuracy 69.642861
0607 12:13:25 PM [EVAL] Iteration 13 | accuracy 69.642861
2022-06-07 12:13:25,888 [EVAL] Iteration 14 | accuracy 69.333337
0607 12:13:25 PM [EVAL] Iteration 14 | accuracy 69.333337
2022-06-07 12:13:25,903 [EVAL] Iteration 15 | accuracy 70.312503
0607 12:13:25 PM [EVAL] Iteration 15 | accuracy 70.312503
2022-06-07 12:13:25,918 [EVAL] Iteration 16 | accuracy 70.294121
0607 12:13:25 PM [EVAL] Iteration 16 | accuracy 70.294121
2022-06-07 12:13:25,933 [EVAL] Iteration 17 | accuracy 70.833337
0607 12:13:25 PM [EVAL] Iteration 17 | accuracy 70.833337
2022-06-07 12:13:25,949 [EVAL] Iteration 18 | accuracy 70.526319
0607 12:13:25 PM [EVAL] Iteration 18 | accuracy 70.526319
2022-06-07 12:13:25,964 [EVAL] Iteration 19 | accuracy 71.000004
0607 12:13:25 PM [EVAL] Iteration 19 | accuracy 71.000004
2022-06-07 12:13:25,979 [EVAL] Iteration 20 | accuracy 70.476194
0607 12:13:25 PM [EVAL] Iteration 20 | accuracy 70.476194
2022-06-07 12:13:25,995 [EVAL] Iteration 21 | accuracy 69.545458
0607 12:13:25 PM [EVAL] Iteration 21 | accuracy 69.545458
2022-06-07 12:13:26,011 [EVAL] Iteration 22 | accuracy 69.782612
0607 12:13:26 PM [EVAL] Iteration 22 | accuracy 69.782612
2022-06-07 12:13:26,026 [EVAL] Iteration 23 | accuracy 69.375003
0607 12:13:26 PM [EVAL] Iteration 23 | accuracy 69.375003
2022-06-07 12:13:26,042 [EVAL] Iteration 24 | accuracy 69.800003
0607 12:13:26 PM [EVAL] Iteration 24 | accuracy 69.800003
2022-06-07 12:13:26,058 [EVAL] Iteration 25 | accuracy 69.423080
0607 12:13:26 PM [EVAL] Iteration 25 | accuracy 69.423080
2022-06-07 12:13:26,073 [EVAL] Iteration 26 | accuracy 69.444448
0607 12:13:26 PM [EVAL] Iteration 26 | accuracy 69.444448
2022-06-07 12:13:26,088 [EVAL] Iteration 27 | accuracy 69.464289
0607 12:13:26 PM [EVAL] Iteration 27 | accuracy 69.464289
2022-06-07 12:13:26,104 [EVAL] Iteration 28 | accuracy 69.310348
0607 12:13:26 PM [EVAL] Iteration 28 | accuracy 69.310348
2022-06-07 12:13:26,120 [EVAL] Iteration 29 | accuracy 68.833336
0607 12:13:26 PM [EVAL] Iteration 29 | accuracy 68.833336
2022-06-07 12:13:26,136 [EVAL] Iteration 30 | accuracy 69.032261
0607 12:13:26 PM [EVAL] Iteration 30 | accuracy 69.032261
2022-06-07 12:13:26,152 [EVAL] Iteration 31 | accuracy 68.593753
0607 12:13:26 PM [EVAL] Iteration 31 | accuracy 68.593753
2022-06-07 12:13:26,167 [EVAL] Iteration 32 | accuracy 68.484851
0607 12:13:26 PM [EVAL] Iteration 32 | accuracy 68.484851
2022-06-07 12:13:26,183 [EVAL] Iteration 33 | accuracy 68.676473
0607 12:13:26 PM [EVAL] Iteration 33 | accuracy 68.676473
2022-06-07 12:13:26,199 [EVAL] Iteration 34 | accuracy 69.142860
0607 12:13:26 PM [EVAL] Iteration 34 | accuracy 69.142860
2022-06-07 12:13:26,215 [EVAL] Iteration 35 | accuracy 69.305558
0607 12:13:26 PM [EVAL] Iteration 35 | accuracy 69.305558
2022-06-07 12:13:26,232 [EVAL] Iteration 36 | accuracy 70.000003
0607 12:13:26 PM [EVAL] Iteration 36 | accuracy 70.000003
2022-06-07 12:13:26,249 [EVAL] Iteration 37 | accuracy 70.263161
0607 12:13:26 PM [EVAL] Iteration 37 | accuracy 70.263161
2022-06-07 12:13:26,265 [EVAL] Iteration 38 | accuracy 70.128208
0607 12:13:26 PM [EVAL] Iteration 38 | accuracy 70.128208
2022-06-07 12:13:26,283 [EVAL] Iteration 39 | accuracy 69.750002
0607 12:13:26 PM [EVAL] Iteration 39 | accuracy 69.750002
2022-06-07 12:13:26,300 [EVAL] Iteration 40 | accuracy 69.512198
0607 12:13:26 PM [EVAL] Iteration 40 | accuracy 69.512198
2022-06-07 12:13:26,317 [EVAL] Iteration 41 | accuracy 69.285717
0607 12:13:26 PM [EVAL] Iteration 41 | accuracy 69.285717
2022-06-07 12:13:26,334 [EVAL] Iteration 42 | accuracy 69.186049
0607 12:13:26 PM [EVAL] Iteration 42 | accuracy 69.186049
2022-06-07 12:13:26,351 [EVAL] Iteration 43 | accuracy 68.977275
0607 12:13:26 PM [EVAL] Iteration 43 | accuracy 68.977275
2022-06-07 12:13:26,366 [EVAL] Iteration 44 | accuracy 68.888891
0607 12:13:26 PM [EVAL] Iteration 44 | accuracy 68.888891
2022-06-07 12:13:26,382 [EVAL] Iteration 45 | accuracy 68.586959
0607 12:13:26 PM [EVAL] Iteration 45 | accuracy 68.586959
2022-06-07 12:13:26,398 [EVAL] Iteration 46 | accuracy 68.617024
0607 12:13:26 PM [EVAL] Iteration 46 | accuracy 68.617024
2022-06-07 12:13:26,413 [EVAL] Iteration 47 | accuracy 68.541669
0607 12:13:26 PM [EVAL] Iteration 47 | accuracy 68.541669
2022-06-07 12:13:26,430 [EVAL] Iteration 48 | accuracy 68.265308
0607 12:13:26 PM [EVAL] Iteration 48 | accuracy 68.265308
2022-06-07 12:13:26,446 [EVAL] Iteration 49 | accuracy 68.200002
0607 12:13:26 PM [EVAL] Iteration 49 | accuracy 68.200002
2022-06-07 12:13:26,461 [EVAL] Iteration 50 | accuracy 68.039218
0607 12:13:26 PM [EVAL] Iteration 50 | accuracy 68.039218
2022-06-07 12:13:26,477 [EVAL] Iteration 51 | accuracy 68.173079
0607 12:13:26 PM [EVAL] Iteration 51 | accuracy 68.173079
2022-06-07 12:13:26,493 [EVAL] Iteration 52 | accuracy 68.113210
0607 12:13:26 PM [EVAL] Iteration 52 | accuracy 68.113210
2022-06-07 12:13:26,509 [EVAL] Iteration 53 | accuracy 68.055558
0607 12:13:26 PM [EVAL] Iteration 53 | accuracy 68.055558
2022-06-07 12:13:26,525 [EVAL] Iteration 54 | accuracy 68.272729
0607 12:13:26 PM [EVAL] Iteration 54 | accuracy 68.272729
2022-06-07 12:13:26,541 [EVAL] Iteration 55 | accuracy 68.035716
0607 12:13:26 PM [EVAL] Iteration 55 | accuracy 68.035716
2022-06-07 12:13:26,556 [EVAL] Iteration 56 | accuracy 67.982458
0607 12:13:26 PM [EVAL] Iteration 56 | accuracy 67.982458
2022-06-07 12:13:26,571 [EVAL] Iteration 57 | accuracy 68.362071
0607 12:13:26 PM [EVAL] Iteration 57 | accuracy 68.362071
2022-06-07 12:13:26,586 [EVAL] Iteration 58 | accuracy 68.728815
0607 12:13:26 PM [EVAL] Iteration 58 | accuracy 68.728815
2022-06-07 12:13:26,603 [EVAL] Iteration 59 | accuracy 68.750002
0607 12:13:26 PM [EVAL] Iteration 59 | accuracy 68.750002
2022-06-07 12:13:26,620 [EVAL] Iteration 60 | accuracy 68.934428
0607 12:13:26 PM [EVAL] Iteration 60 | accuracy 68.934428
2022-06-07 12:13:26,636 [EVAL] Iteration 61 | accuracy 68.951615
0607 12:13:26 PM [EVAL] Iteration 61 | accuracy 68.951615
2022-06-07 12:13:26,651 [EVAL] Iteration 62 | accuracy 69.047621
0607 12:13:26 PM [EVAL] Iteration 62 | accuracy 69.047621
2022-06-07 12:13:26,667 [EVAL] Iteration 63 | accuracy 69.218752
0607 12:13:26 PM [EVAL] Iteration 63 | accuracy 69.218752
2022-06-07 12:13:26,682 [EVAL] Iteration 64 | accuracy 69.230771
0607 12:13:26 PM [EVAL] Iteration 64 | accuracy 69.230771
2022-06-07 12:13:26,697 [EVAL] Iteration 65 | accuracy 69.318184
0607 12:13:26 PM [EVAL] Iteration 65 | accuracy 69.318184
2022-06-07 12:13:26,712 [EVAL] Iteration 66 | accuracy 69.253733
0607 12:13:26 PM [EVAL] Iteration 66 | accuracy 69.253733
2022-06-07 12:13:26,727 [EVAL] Iteration 67 | accuracy 69.044120
0607 12:13:26 PM [EVAL] Iteration 67 | accuracy 69.044120
2022-06-07 12:13:26,742 [EVAL] Iteration 68 | accuracy 68.840582
0607 12:13:26 PM [EVAL] Iteration 68 | accuracy 68.840582
2022-06-07 12:13:26,758 [EVAL] Iteration 69 | accuracy 69.071430
0607 12:13:26 PM [EVAL] Iteration 69 | accuracy 69.071430
2022-06-07 12:13:26,773 [EVAL] Iteration 70 | accuracy 68.873241
0607 12:13:26 PM [EVAL] Iteration 70 | accuracy 68.873241
2022-06-07 12:13:26,789 [EVAL] Iteration 71 | accuracy 68.958335
0607 12:13:26 PM [EVAL] Iteration 71 | accuracy 68.958335
2022-06-07 12:13:26,805 [EVAL] Iteration 72 | accuracy 69.178084
0607 12:13:26 PM [EVAL] Iteration 72 | accuracy 69.178084
2022-06-07 12:13:26,821 [EVAL] Iteration 73 | accuracy 69.121624
0607 12:13:26 PM [EVAL] Iteration 73 | accuracy 69.121624
2022-06-07 12:13:26,837 [EVAL] Iteration 74 | accuracy 69.000002
0607 12:13:26 PM [EVAL] Iteration 74 | accuracy 69.000002
2022-06-07 12:13:26,852 [EVAL] Iteration 75 | accuracy 68.947370
0607 12:13:26 PM [EVAL] Iteration 75 | accuracy 68.947370
2022-06-07 12:13:26,867 [EVAL] Iteration 76 | accuracy 69.090911
0607 12:13:26 PM [EVAL] Iteration 76 | accuracy 69.090911
2022-06-07 12:13:26,882 [EVAL] Iteration 77 | accuracy 69.294874
0607 12:13:26 PM [EVAL] Iteration 77 | accuracy 69.294874
2022-06-07 12:13:26,898 [EVAL] Iteration 78 | accuracy 69.177217
0607 12:13:26 PM [EVAL] Iteration 78 | accuracy 69.177217
2022-06-07 12:13:26,914 [EVAL] Iteration 79 | accuracy 69.312502
0607 12:13:26 PM [EVAL] Iteration 79 | accuracy 69.312502
2022-06-07 12:13:26,930 [EVAL] Iteration 80 | accuracy 69.382718
0607 12:13:26 PM [EVAL] Iteration 80 | accuracy 69.382718
2022-06-07 12:13:26,946 [EVAL] Iteration 81 | accuracy 69.207319
0607 12:13:26 PM [EVAL] Iteration 81 | accuracy 69.207319
2022-06-07 12:13:26,962 [EVAL] Iteration 82 | accuracy 69.277110
0607 12:13:26 PM [EVAL] Iteration 82 | accuracy 69.277110
2022-06-07 12:13:26,979 [EVAL] Iteration 83 | accuracy 69.226192
0607 12:13:26 PM [EVAL] Iteration 83 | accuracy 69.226192
2022-06-07 12:13:26,995 [EVAL] Iteration 84 | accuracy 69.176472
0607 12:13:26 PM [EVAL] Iteration 84 | accuracy 69.176472
2022-06-07 12:13:27,011 [EVAL] Iteration 85 | accuracy 69.011630
0607 12:13:27 PM [EVAL] Iteration 85 | accuracy 69.011630
2022-06-07 12:13:27,026 [EVAL] Iteration 86 | accuracy 69.080462
0607 12:13:27 PM [EVAL] Iteration 86 | accuracy 69.080462
2022-06-07 12:13:27,041 [EVAL] Iteration 87 | accuracy 69.261366
0607 12:13:27 PM [EVAL] Iteration 87 | accuracy 69.261366
2022-06-07 12:13:27,056 [EVAL] Iteration 88 | accuracy 69.101125
0607 12:13:27 PM [EVAL] Iteration 88 | accuracy 69.101125
2022-06-07 12:13:27,072 [EVAL] Iteration 89 | accuracy 69.166669
0607 12:13:27 PM [EVAL] Iteration 89 | accuracy 69.166669
2022-06-07 12:13:27,087 [EVAL] Iteration 90 | accuracy 69.065936
0607 12:13:27 PM [EVAL] Iteration 90 | accuracy 69.065936
2022-06-07 12:13:27,102 [EVAL] Iteration 91 | accuracy 69.130437
0607 12:13:27 PM [EVAL] Iteration 91 | accuracy 69.130437
2022-06-07 12:13:27,119 [EVAL] Iteration 92 | accuracy 69.086023
0607 12:13:27 PM [EVAL] Iteration 92 | accuracy 69.086023
2022-06-07 12:13:27,134 [EVAL] Iteration 93 | accuracy 68.989364
0607 12:13:27 PM [EVAL] Iteration 93 | accuracy 68.989364
2022-06-07 12:13:27,150 [EVAL] Iteration 94 | accuracy 69.000002
0607 12:13:27 PM [EVAL] Iteration 94 | accuracy 69.000002
2022-06-07 12:13:27,165 [EVAL] Iteration 95 | accuracy 69.010419
0607 12:13:27 PM [EVAL] Iteration 95 | accuracy 69.010419
2022-06-07 12:13:27,181 [EVAL] Iteration 96 | accuracy 68.814435
0607 12:13:27 PM [EVAL] Iteration 96 | accuracy 68.814435
2022-06-07 12:13:27,196 [EVAL] Iteration 97 | accuracy 68.724492
0607 12:13:27 PM [EVAL] Iteration 97 | accuracy 68.724492
2022-06-07 12:13:27,212 [EVAL] Iteration 98 | accuracy 68.787881
0607 12:13:27 PM [EVAL] Iteration 98 | accuracy 68.787881
2022-06-07 12:13:27,227 [EVAL] Iteration 99 | accuracy 68.750002
0607 12:13:27 PM [EVAL] Iteration 99 | accuracy 68.750002
2022-06-07 12:13:27,243 [EVAL] Iteration 100 | accuracy 68.861388
0607 12:13:27 PM [EVAL] Iteration 100 | accuracy 68.861388
2022-06-07 12:13:27,258 [EVAL] Iteration 101 | accuracy 68.921571
0607 12:13:27 PM [EVAL] Iteration 101 | accuracy 68.921571
2022-06-07 12:13:27,275 [EVAL] Iteration 102 | accuracy 68.980585
0607 12:13:27 PM [EVAL] Iteration 102 | accuracy 68.980585
2022-06-07 12:13:27,291 [EVAL] Iteration 103 | accuracy 68.942310
0607 12:13:27 PM [EVAL] Iteration 103 | accuracy 68.942310
2022-06-07 12:13:27,307 [EVAL] Iteration 104 | accuracy 68.904764
0607 12:13:27 PM [EVAL] Iteration 104 | accuracy 68.904764
2022-06-07 12:13:27,324 [EVAL] Iteration 105 | accuracy 68.867926
0607 12:13:27 PM [EVAL] Iteration 105 | accuracy 68.867926
2022-06-07 12:13:27,340 [EVAL] Iteration 106 | accuracy 68.831778
0607 12:13:27 PM [EVAL] Iteration 106 | accuracy 68.831778
2022-06-07 12:13:27,356 [EVAL] Iteration 107 | accuracy 68.796298
0607 12:13:27 PM [EVAL] Iteration 107 | accuracy 68.796298
2022-06-07 12:13:27,371 [EVAL] Iteration 108 | accuracy 68.899085
0607 12:13:27 PM [EVAL] Iteration 108 | accuracy 68.899085
2022-06-07 12:13:27,388 [EVAL] Iteration 109 | accuracy 69.045457
0607 12:13:27 PM [EVAL] Iteration 109 | accuracy 69.045457
2022-06-07 12:13:27,405 [EVAL] Iteration 110 | accuracy 69.099101
0607 12:13:27 PM [EVAL] Iteration 110 | accuracy 69.099101
2022-06-07 12:13:27,422 [EVAL] Iteration 111 | accuracy 69.062502
0607 12:13:27 PM [EVAL] Iteration 111 | accuracy 69.062502
2022-06-07 12:13:27,438 [EVAL] Iteration 112 | accuracy 69.070798
0607 12:13:27 PM [EVAL] Iteration 112 | accuracy 69.070798
2022-06-07 12:13:27,454 [EVAL] Iteration 113 | accuracy 69.254388
0607 12:13:27 PM [EVAL] Iteration 113 | accuracy 69.254388
2022-06-07 12:13:27,470 [EVAL] Iteration 114 | accuracy 69.304350
0607 12:13:27 PM [EVAL] Iteration 114 | accuracy 69.304350
2022-06-07 12:13:27,486 [EVAL] Iteration 115 | accuracy 69.310347
0607 12:13:27 PM [EVAL] Iteration 115 | accuracy 69.310347
2022-06-07 12:13:27,503 [EVAL] Iteration 116 | accuracy 69.358976
0607 12:13:27 PM [EVAL] Iteration 116 | accuracy 69.358976
2022-06-07 12:13:27,520 [EVAL] Iteration 117 | accuracy 69.322036
0607 12:13:27 PM [EVAL] Iteration 117 | accuracy 69.322036
2022-06-07 12:13:27,538 [EVAL] Iteration 118 | accuracy 69.411767
0607 12:13:27 PM [EVAL] Iteration 118 | accuracy 69.411767
2022-06-07 12:13:27,554 [EVAL] Iteration 119 | accuracy 69.583335
0607 12:13:27 PM [EVAL] Iteration 119 | accuracy 69.583335
